aid,past_paperCount,first_year,first_genre,past_logCit,post_logCit,post_paperCount,post_career,whole_count,past_es,past_es_dis
172344,24,2001,"[68, 81, 68]",1.48106770465954,1.4643468568025486,9,4,33,0.4782608695652174,0.7129296815947943
172354,10,2002,"[12, 11, 11]",2.1002926060228293,2.8825144659276325,4,2,14,0.3333333333333333,0.4935135920083514
172370,6,1989,"[25, 25, 24]",0.7803552045207033,1.152989859810517,19,13,25,0.4,0.5065962600629057
172371,2,1992,"[74, 74, 74, 74]",2.04717228111105,2.2896998837403078,41,12,43,1.0,0.9559238377128058
172399,8,1999,"[33, 67, 29]",1.6830667043925225,2.1812838478842695,10,6,18,0.7142857142857143,0.9095207103589447
172409,8,1994,"[32, 2, 5, 42]",1.120714723623106,0.9080153800994131,7,10,15,0.14285714285714285,0.7214376616675764
172442,19,2001,"[74, 74, 71]",1.738471084915253,1.9119398726405388,11,4,30,0.5,0.5354556748295243
172445,18,2001,"[68, 66, 65, 42]",2.5078437732341854,2.521956569909972,10,4,28,0.35294117647058826,0.577800609966365
172493,12,2000,"[5, 52, 42]",0.8822153664368809,1.6336556254368149,10,5,22,0.36363636363636365,0.4599663708420394
172514,7,1995,"[11, 12, 75, 75]",2.4446558706762658,1.0855917331026155,10,10,17,0.16666666666666666,0.386758603553414
172518,11,2001,[79],1.5518659481316681,1.499936556776755,6,2,17,0.6,0.7849430680854923
172557,2,1995,"[34, 34]",1.666102255087602,1.7512200857029379,8,7,10,1.0,0.9339495835353964
172586,14,1998,"[52, 52, 52]",1.3999834209325999,2.258533786416329,13,5,27,0.15384615384615385,0.5585428932476518
172608,9,2004,"[42, 42, 42, 42]",2.0722861916653175,1.0593512767826485,3,1,12,0.375,0.5933588172189804
172609,7,1986,"[79, 33, 36]",1.706905378492335,1.621789277753365,25,19,32,0.16666666666666666,0.6128879886845577
172658,4,1993,"[61, 64, 64]",0.7611306094308556,1.0071286513109001,18,11,22,0.6666666666666666,0.8589231753538797
172666,7,1992,"[42, 42, 3]",0.9248415280503249,1.7221638857240433,17,12,24,0.16666666666666666,0.5853302981670782
172671,3,1997,"[75, 5, 68, 11]",0.7992984242661235,2.2045283342177915,13,7,16,0.5,0.44618999243802854
172676,12,1993,"[61, 82, 82]",1.5229095678049582,0.9287301413112312,10,8,22,0.6363636363636364,0.6803137568709402
172677,11,2001,"[47, 47, 47, 47]",1.391112574218676,1.2296264847046454,3,1,14,0.7,0.7872991768138852
172679,11,1996,"[2, 5, 61]",1.3532475792827896,1.5804988317080262,9,8,20,0.7,0.7247565540325472
172680,14,1999,"[68, 81, 81]",2.0199107011998003,1.6579828674597534,8,6,22,0.6153846153846154,0.75940847320909
172687,11,2005,"[12, 14, 95]",3.1120463952053425,1.9459101490553128,1,0,12,0.2,0.22444143662532395
172705,9,1997,"[64, 64, 75]",1.2179197607426646,1.4431154589483228,6,6,15,0.375,0.6025211796997244
172707,7,1995,"[61, 64, 71]",1.962760059943747,1.570097892562968,10,8,17,0.3333333333333333,0.5533197060687778
172723,8,1999,"[14, 12, 12, 14]",1.859162606514016,1.9595101209341361,14,6,22,0.2857142857142857,0.5175112563486188
172757,3,1985,[25],2.472726940908929,1.8323375074845474,9,10,12,0.0,0.503911506430643
172774,19,2001,"[71, 71, 72, 78]",2.0581614807722293,2.188405034927721,10,3,29,0.6111111111111112,0.5485974181044535
172779,7,1997,"[61, 61, 61, 82]",1.969587297634654,1.9971548490359943,3,3,10,0.5,0.7006935464049356
172786,3,1991,"[78, 42, 42]",1.5350567286626973,1.4182013140962093,13,12,16,0.5,0.840396673635379
172809,11,1997,"[3, 5, 32]",2.0316945535162607,2.2913254434089003,23,7,34,0.2,0.45092702303618004
172816,20,1985,"[61, 61, 68]",1.961499425818814,1.3989178877491415,21,18,41,0.2631578947368421,0.6330967255231961
172823,9,1993,"[76, 31, 34]",1.3109472634686317,1.650185666402859,31,12,40,0.5,0.7379924341011443
172838,3,1990,"[61, 72, 72, 74]",1.3810449087971775,0.5941261547656673,7,5,10,1.0,0.785797980679618
172848,25,2005,"[12, 5, 11]",2.7879663903151437,3.337746138831749,3,0,28,0.25,0.5282416717617572
172856,35,2004,"[73, 68, 73, 79]",2.138207337139208,2.19722457733622,1,0,36,0.35294117647058826,0.5579830327577154
172867,8,1999,"[41, 29]",0.31061333122350004,1.0397207708399179,2,3,10,0.2857142857142857,0.6437886348905982
172895,10,1989,"[71, 71, 74, 79]",1.513518423174227,0.5776226504666212,6,10,16,0.5555555555555556,0.5452808192110843
172902,16,1998,"[25, 23, 26]",1.7159273656163623,1.5795125752126153,7,4,23,0.26666666666666666,0.449085191428244
172904,4,1998,"[25, 23, 26]",0.934417404570842,1.6854390104681207,9,6,13,0.6666666666666666,0.4560992047846157
172920,6,1995,"[97, 24, 25, 27]",1.235360055824201,1.2326830165253624,11,9,17,0.6,0.5654612155422158
172951,10,2004,[32],2.6629266608911015,1.6094379124341005,1,0,11,0.3333333333333333,0.5602104206391878
172984,11,2005,[11],2.7801273565089484,2.70805020110221,1,0,12,0.2,0.3786294851469389
172988,12,1991,"[72, 72, 72, 5]",1.1880928927240262,2.7620058228015876,3,8,15,0.18181818181818182,0.5549594217296857
173000,9,2001,"[21, 11]",0.7832505379173151,0.8283022165960001,3,1,12,0.375,0.5643680272656463
173004,8,1987,"[3, 79]",2.045388784636337,1.2853130800908243,41,17,49,0.2857142857142857,0.6373608674481596
173005,5,1994,"[61, 79, 79]",1.0961277846683983,1.0632042747058348,11,9,16,1.0,0.7416561606695423
173021,19,1999,"[73, 74, 85]",1.4853295141995648,2.0124698556839187,16,5,35,0.5,0.7657512842074061
173022,11,2001,"[42, 71, 3]",2.1811425595489595,2.2209782887302563,12,4,23,0.6,0.5744837498720188
173026,9,2001,"[74, 74, 75, 85]",1.8807715223300359,1.3782270459776944,8,4,17,0.375,0.5863390047333317
173047,6,1996,"[3, 4]",0.8175457964064049,2.36421647941447,20,8,26,0.2,0.4758587397387551
173069,14,2004,"[78, 87, 36]",1.623102540980771,0.6931471805599453,1,0,15,0.46153846153846156,0.5626385760740263
173072,10,2001,"[74, 74]",2.206925681904178,1.5890269151739729,2,2,12,0.4444444444444444,0.6396365146611703
173102,9,2001,"[82, 82, 5]",2.3517632768892813,2.139982616509915,5,4,14,0.625,0.6440461697115409
173105,18,2001,"[73, 71, 71, 72]",1.763558093263178,1.9648888690391348,5,3,23,0.058823529411764705,0.4469832336193153
173109,4,1995,"[74, 74, 3]",1.6153670440884296,1.8168433061608238,8,7,12,0.3333333333333333,0.6332509516558531
173110,13,2000,"[73, 72, 73, 85]",2.00319798562468,1.7551098010043318,10,5,23,0.3333333333333333,0.5136074093262023
173111,5,2001,"[73, 71, 73, 73]",2.7403106390161858,1.8919833184754187,9,4,14,0.5,0.687916755972524
173114,7,1984,"[52, 52]",1.406066121528336,1.9714966558545304,9,18,16,0.3333333333333333,0.7411004570835801
173116,7,2001,"[52, 52, 52, 96]",1.625627724620815,2.228719880695588,5,2,12,0.3333333333333333,0.7492059399970783
173133,18,2003,"[32, 42, 12, 3]",1.0870403381030616,0.9241962407465937,3,2,21,0.17647058823529413,0.4894839168141831
173134,9,1985,"[13, 11, 12]",1.8092297299352404,1.2536671409607287,19,17,28,0.375,0.5824987058458226
173150,21,1991,"[78, 74, 63]",1.315169427652629,1.5202211448072938,29,13,50,0.2,0.6021399088839919
173173,9,1997,[68],1.7706624529438422,2.080064664823876,21,7,30,0.5,0.6027001918546275
173203,17,1995,"[32, 42]",2.135610199111195,2.719164189396273,29,10,46,0.375,0.5156319262504622
173207,7,1998,"[73, 75]",0.9619145559767656,1.393987275786579,4,4,11,0.5,0.7874292188603539
173228,8,1998,"[5, 3, 5, 5]",0.31061333122350004,2.181456840401124,16,7,24,0.2857142857142857,0.6699157694823852
173237,6,1992,"[75, 74, 75, 7]",1.5819336461041733,2.3048698469705533,18,11,24,0.4,0.704107427320686
173256,9,1992,"[79, 68, 75]",1.4363322914483863,1.516231119905465,15,10,24,0.5,0.6356383598802325
173265,14,1990,[74],1.909634496436776,1.2940674089332527,19,14,33,0.5384615384615384,0.6762673724408631
173271,14,1998,"[13, 12, 13, 14]",2.274996768107956,1.9678403033928855,13,7,27,0.23076923076923078,0.3536623807907111
173272,21,1996,"[25, 12, 21]",2.1693404449847593,2.263724165069126,20,9,41,0.2,0.47923495614386374
173290,22,2005,"[33, 33, 33]",1.8950680712704653,2.5649493574615367,1,0,23,0.23809523809523808,0.5349993776366968
173310,8,1991,"[21, 21, 25, 27]",1.5328538724185978,1.7363519383172472,28,13,36,0.14285714285714285,0.2582459003990382
173325,18,2000,[68],1.9278957732127833,1.5171063970610277,4,1,22,0.35294117647058826,0.6220411006811839
173343,9,2002,[36],2.5378941252134264,1.4978661367769956,2,0,11,0.25,0.39147042720378256
173352,4,2000,"[32, 31]",2.7260298582110085,1.5059978308052342,6,2,10,0.6666666666666666,0.5936622518919724
173353,17,1986,"[33, 33, 35, 35]",2.079020760882343,1.852452412356981,32,19,49,0.1875,0.7880180887148519
173354,11,1995,"[32, 34]",2.012163212743577,1.6956000469839458,7,5,18,0.2,0.408453711273798
173356,12,2002,[36],2.210827215086231,2.191013317336941,2,1,14,0.36363636363636365,0.5474209073886628
173358,6,1995,"[13, 14, 24, 25]",2.6522482034404202,1.8827082382357163,9,6,15,0.2,0.6582692228496361
173378,15,1999,"[21, 23, 27]",1.9976545424801275,1.8804570938234897,19,6,34,0.21428571428571427,0.19754150210065377
173390,24,2001,"[21, 21, 23, 27]",1.7855418594570551,1.553038355858013,31,4,55,0.13043478260869565,0.279281410145804
173401,11,2002,"[75, 75, 64]",1.8608229620504204,2.246613586229691,9,3,20,0.4,0.5466699745144153
173404,14,2004,"[78, 42, 75]",1.863307836211588,0.8958797346140275,2,0,16,0.46153846153846156,0.5470838955197406
173409,14,2004,"[74, 71, 74]",2.074379463969587,2.4188583124138847,5,1,19,0.5384615384615384,0.6134246055166893
173422,13,2003,"[78, 71, 71]",1.6065504683744496,1.8977831752686805,7,1,20,0.6666666666666666,0.5028453786918439
173475,22,2004,"[75, 78, 85, 76]",1.6550459420261212,2.346261180462847,3,1,25,0.23809523809523808,0.5615422830592243
173505,4,1993,[42],1.8302971391848697,1.3609891982228175,11,7,15,0.3333333333333333,0.1263334349283764
173516,2,1990,"[68, 33, 78]",2.6287476860138907,1.9845836598163507,9,12,11,1.0,0.8037142992611704
173539,3,1994,"[13, 11, 14]",1.7234946650127174,1.8206770090428535,8,10,11,0.5,0.44748348147869244
173540,14,1996,"[3, 3]",2.057851869240896,2.4480169936859144,18,9,32,0.23076923076923078,0.5523209894172101
173556,14,1999,"[25, 24, 24]",2.610847206749369,1.514500597004077,5,5,19,0.15384615384615385,0.36468551012414224
173562,7,1992,"[71, 79]",1.197437216774963,1.122143310601059,8,10,15,0.3333333333333333,0.6621305857662649
173563,15,1999,"[73, 79]",1.0966589959783435,1.7158267782277905,16,6,31,0.35714285714285715,0.5664531492199985
173589,12,1998,"[74, 74, 74]",2.387139093813713,1.625744722457425,19,6,31,0.09090909090909091,0.40036892639595867
173599,11,2004,[75],1.7171456551812525,1.5890269151739727,2,1,13,0.6,0.5475745696079621
173653,21,1998,"[25, 24]",1.0985694355335955,1.275345389579725,5,4,26,0.3,0.4982653464970719
173665,8,2003,[4],2.742264696318436,2.448864202080606,4,1,12,0.7142857142857143,0.5716670050332554
173674,18,1992,"[13, 13, 11]",1.0382184173073123,1.226096539104396,18,12,36,0.4117647058823529,0.6357080694428056
173683,5,2000,"[73, 73, 75]",2.0144772177995884,1.956844932454108,22,6,27,0.5,0.41932391438305
173686,8,1998,"[85, 85, 73]",1.3052604966559345,1.0593512767826485,3,3,11,0.5714285714285714,0.6106195409823588
173692,11,1993,"[42, 42]",1.8733664002851165,2.0977529898507457,26,12,37,0.1,0.20084360580509014
173694,5,1990,"[82, 64, 5]",2.009517579301977,1.6772047913399293,9,12,14,0.5,0.6217262505054224
173731,16,2004,"[98, 4]",2.284096858398903,1.791759469228055,1,0,17,0.2,0.34798105173018484
173732,37,1995,"[98, 98, 98]",2.2655270398639464,2.39132412567653,20,10,57,0.16666666666666666,0.37910622375764275
173744,14,2005,"[71, 68, 71, 73]",2.8521074367965475,1.8444397270569683,2,0,16,0.3076923076923077,0.5340111978575656
173748,14,2001,"[64, 3, 73]",1.2228082566869845,2.1165802152606203,4,2,18,0.46153846153846156,0.568500733445957
173778,9,2002,"[75, 75, 75, 75]",1.272433418125828,1.745036498991754,5,2,14,0.25,0.38770397437630744
173803,13,2002,"[12, 11, 11]",0.9498132467541441,1.876522318583327,5,2,18,0.5,0.5595000536556433
173829,9,1995,"[75, 75, 75]",1.3791234143268272,1.155809927324007,8,6,17,0.625,0.4528803890519045
173845,17,1997,"[52, 52, 52]",2.090429118989224,1.3275909288549987,6,3,23,0.1875,0.5955395465444422
173859,20,1998,"[75, 64, 75, 75]",1.8123080073662556,1.2072075344185789,15,7,35,0.3157894736842105,0.49957137887432823
173860,24,2004,"[3, 3, 5]",1.8950593149324801,1.7005986908310777,2,0,26,0.21739130434782608,0.3088701799005537
173861,5,2002,"[84, 84]",1.1727262351196195,1.6500404898591927,8,3,13,0.75,0.7939268517803614
173878,11,1986,"[79, 68, 73]",1.8644627232376785,2.096986673440558,7,14,18,0.5,0.6595796089474218
173884,11,2000,"[11, 11, 14]",2.2350378193030807,2.223420700350565,7,4,18,0.3,0.26470020666933636
173886,19,1998,"[13, 12]",1.6169176258795013,1.0994353318233783,14,6,33,0.3333333333333333,0.3037537395339505
173887,9,2002,"[12, 14]",1.228509780720923,1.791759469228055,1,0,10,0.5,0.2279436967289153
173927,11,1995,"[42, 3, 73]",1.9150672750693873,1.2475560742090321,8,8,19,0.2,0.5228253812609306
173932,10,1999,"[4, 4]",2.3897215255709265,2.5350743236535385,4,5,14,0.3333333333333333,0.43041404030076497
173937,16,1999,"[32, 42, 5]",2.161178050978629,1.812686791677026,10,6,26,0.3333333333333333,0.5459048183584071
173950,7,1990,"[13, 11, 13]",1.7338358823554603,1.8354858664791678,18,15,25,0.5,0.7550245617484941
173959,8,2001,"[75, 75, 75]",2.2226215133857945,0.9678002527269727,4,3,12,0.42857142857142855,0.5946540477146868
173968,2,1990,"[74, 78]",0.6931471805599453,2.619539112377124,32,7,34,1.0,0.8169113011463357
173985,11,1996,"[74, 74, 74]",1.5838860020943364,1.7104275706919745,17,9,28,0.1,0.39732843581828453
173990,6,1996,"[78, 78, 61]",1.8004047743458618,1.4544796785140093,5,5,11,0.8,0.6146508040366738
174012,5,1997,"[61, 82, 79]",0.7977968093128549,1.5105612707943477,7,6,12,0.5,0.5642321003909172
174017,21,2004,"[3, 42, 89]",2.4421564490884613,2.3719930271436156,4,1,25,0.1,0.2959854438425526
174047,13,2002,"[74, 74, 74, 74]",2.418955590625087,1.7234946650127174,3,0,16,0.3333333333333333,0.5954809537149534
174080,34,2005,"[5, 11]",2.7929764995065707,3.8580076333212934,2,0,36,0.24242424242424243,0.33232916773961296
174089,17,2002,"[12, 12]",2.6322102129534373,2.8764072134954217,7,3,24,0.375,0.3070329483190497
174096,23,2004,"[12, 12]",2.7819595906009558,3.37108406560909,4,1,27,0.2727272727272727,0.27335131887154573
174132,5,1992,"[63, 42, 65]",1.8529657114520508,1.3295588242412788,14,10,19,0.75,0.7363463067321757
174135,10,2002,"[5, 3]",1.4885723372110689,1.5899594432323707,5,2,15,0.4444444444444444,0.4753820631645655
174184,14,2002,"[71, 72, 73]",1.9104122021333836,2.306035886024304,11,3,25,0.3076923076923077,0.4659299074798641
174201,13,1996,"[11, 11, 12]",2.7583625933793248,1.8414579213568338,15,8,28,0.16666666666666666,0.2531033760368016
174210,13,2003,"[71, 75, 76]",1.2938623462692713,1.3862943611198906,1,0,14,0.5,0.6056544957690321
174216,16,1993,[72],1.092249408597282,1.8322159502796749,43,12,59,0.4,0.4418205754609004
174223,11,1998,"[72, 72, 78]",1.8259757708639086,2.074750097905946,10,4,21,0.5,0.7498806860903705
174262,9,2001,"[4, 4, 4]",2.0434088875626326,2.0289249089707693,3,1,12,0.125,0.28812251640170405
174265,4,2000,"[34, 79]",1.7661897569479503,1.4133481738118039,7,4,11,0.6666666666666666,0.9380627527123293
174272,2,1991,"[52, 41, 52]",1.791759469228055,1.2985375368948213,11,10,13,1.0,0.9109165304295772
174278,6,1996,"[52, 34]",1.6626657072204793,2.187076228094906,4,5,10,0.6,0.8428484929468922
174289,11,2003,"[21, 21, 27]",2.354172280117359,2.29423614891008,10,2,21,0.3,0.4919770026754443
174290,19,1987,"[25, 21, 24, 24]",1.9435427943438925,2.129420880161215,31,17,50,0.2777777777777778,0.5041986732681756
174291,14,1994,"[21, 21]",1.6332259809685354,1.73340785661763,74,11,88,0.23076923076923078,0.36420229545248756
174294,5,1994,"[21, 21, 21, 25]",1.4206644125052224,2.565240642682361,14,8,19,0.5,0.4439912696225757
174295,14,1997,[68],1.6564534293147755,1.8797151455846108,20,7,34,0.5384615384615384,0.6727617999714403
174296,9,1996,"[21, 21, 24, 27]",1.8092297299352404,2.5122451180588334,14,7,23,0.375,0.432179962572635
174303,13,1994,"[32, 42]",1.1690093823984449,1.664365123314961,15,11,28,0.08333333333333333,0.2007631026011664
174321,18,2005,"[73, 73, 73]",1.5121682004509363,2.833213344056216,1,0,19,0.47058823529411764,0.7771848239299497
174329,5,1997,"[74, 74, 74, 74]",1.5664028361010938,1.0546561306215325,6,5,11,0.5,0.5571893828966821
174333,19,2002,"[74, 74, 78, 78]",1.6744414339239495,1.4465520068154454,6,2,25,0.3888888888888889,0.5297431317953113
174338,7,1999,"[75, 71, 75]",1.2948796945425862,1.8883346320537453,7,5,14,0.5,0.4143297490501728
174339,2,1997,"[71, 71, 61]",0.0,2.2999630390719945,14,7,16,1.0,0.6568062586727609
174346,13,1998,"[12, 11, 11, 12]",2.2655039140334647,3.0414539917030448,5,2,18,0.5833333333333334,0.4382142692465663
174349,15,2005,"[72, 72, 71]",1.4382786368162617,3.884900498001948,2,0,17,0.5,0.654092117527038
174351,29,1996,"[47, 5]",1.8942859625494024,1.6613956635957976,39,8,68,0.2857142857142857,0.5026740989500088
174409,13,2000,"[75, 11, 11, 64]",2.2809225369493995,2.499846886836934,17,5,30,0.08333333333333333,0.5071297746714519
174447,18,1997,"[12, 21, 21, 24]",1.810171372063783,2.0037021230064105,19,6,37,0.35294117647058826,0.6113418332414788
174451,14,2004,"[98, 95, 98]",2.1687878310798063,2.1099069685075658,3,0,17,0.23076923076923078,0.44915500018522425
174476,2,1980,"[68, 73]",0.34657359027997264,0.9921718370204119,8,23,10,0.0,0.6398471020407565
174489,20,1999,"[52, 52, 52]",2.2189445722063397,1.4323590387587277,6,3,26,0.42105263157894735,0.6883974416350265
174493,14,2001,"[36, 34, 36, 61]",1.2175620265558176,1.3240146413060714,5,4,19,0.15384615384615385,0.5621428099898355
174516,12,2004,"[12, 11]",1.7869584357168176,1.7309856169634035,3,1,15,0.18181818181818182,0.1919201006163749
174518,14,1993,"[11, 13, 14, 14]",1.4095213775486373,1.7162271772590327,25,12,39,0.15384615384615385,0.5023556152379075
174520,2,1987,[2],1.0397207708399179,2.363352733195945,32,15,34,1.0,0.6976676521177623
174555,5,1995,"[78, 73, 82]",1.119684391799675,1.3256082752359066,5,7,10,0.5,0.7015498371450033
174576,5,1985,"[21, 21]",0.936426245424844,1.7511924030012542,13,17,18,0.0,0.10635589803896438
174616,6,1995,[33],2.6749494814446386,1.4123813626819137,11,6,17,0.8,0.6603952298661537
174634,8,1997,"[76, 76, 76]",1.1837028712382833,1.2885190024951008,16,8,24,0.5714285714285714,0.7487566128060822
174643,6,1994,"[13, 12]",2.4061692744440126,2.5373719714983163,4,10,10,0.0,0.31391138026135007
174682,8,1998,"[52, 42, 52]",1.6581078050013889,1.6141864733749203,22,7,30,0.42857142857142855,0.7457040739570997
174683,24,2003,"[42, 34, 32, 41]",1.4385434421452452,1.4923405639302192,13,2,37,0.30434782608695654,0.4979870565421585
174686,4,1990,"[32, 29]",2.0772345631489446,1.8093195551710262,6,4,10,1.0,0.65401350804538
174688,14,2002,"[75, 75, 78, 78]",2.0538130510304713,1.6583271205848853,9,3,23,0.23076923076923078,0.4437255886584998
174709,12,2004,"[73, 71, 79, 81]",2.1574907688157317,1.1552453009332424,3,1,15,0.5454545454545454,0.6312159169170853
174727,11,2001,"[5, 5, 82, 5]",1.2363941069362947,3.16855770574419,4,1,15,0.5,0.727199848126317
174738,8,1988,"[74, 3, 5, 85]",1.7061406675585842,1.7258491365598398,40,16,48,0.42857142857142855,0.6836619736036705
174742,7,1993,"[74, 74, 74, 76]",1.11749210421276,1.1367011928383308,17,11,24,0.5,0.4642915741929665
174749,12,2000,[74],1.3210237211103923,0.5198603854199589,4,3,16,0.36363636363636365,0.5604654246993983
174775,11,1999,"[71, 61, 71, 73]",1.4018423202267267,1.1585432155756976,10,6,21,0.6,0.6075575556692628
174818,9,2004,"[89, 5, 5, 5]",1.3499446993379756,2.079441541679836,1,0,10,0.875,0.6589017836998694
174848,16,1995,"[74, 78, 71, 63]",1.915143613453633,1.4500198995737856,20,10,36,0.4,0.513984389408186
174866,21,2004,"[74, 3, 11, 14]",1.0892850224694282,4.499809670330265,1,0,22,0.5,0.7916233172095704
174867,20,2002,"[87, 87, 36]",1.0991884188767977,0.5198603854199589,4,1,24,0.5263157894736842,0.7411135168314208
174897,12,2005,"[73, 73, 73]",3.133075351795794,1.791759469228055,1,0,13,0.6363636363636364,0.4990942676421179
174951,11,2002,"[64, 64, 82]",1.2999254889067113,2.497194906132598,5,3,16,0.4,0.5543491032055393
174973,9,1992,"[11, 2, 4]",1.5316952794214727,1.3862943611198906,2,6,11,0.125,0.6077619384660945
174980,9,2002,"[75, 71, 78, 78]",1.8967250477164832,2.2386684072391034,2,2,11,0.25,0.5835550050473642
175000,13,2003,"[3, 3, 42, 42]",1.9827811368198764,1.5761608689349802,5,2,18,0.4166666666666667,0.5045090969950322
175003,5,1993,"[3, 3, 5]",1.3287579466295345,2.151132443810963,61,12,66,0.75,0.7171131169154232
175087,4,1999,"[87, 7]",2.251749861989538,1.9704572752449723,8,5,12,0.6666666666666666,0.6540269902701851
175103,9,1995,"[34, 34]",1.0242565046250398,0.9314369461170404,13,9,22,0.25,0.39872752609934486
175121,18,2003,"[3, 42]",1.8005763922661064,1.9422231319777346,5,2,23,0.058823529411764705,0.2409784826577074
175127,2,1994,"[65, 74, 64]",0.8958797346140275,1.758681326916516,12,11,14,1.0,0.4717629244747656
175130,4,1986,"[71, 71, 79]",0.9678002527269727,1.2489590429714976,21,16,25,1.0,0.6483035502815454
175135,3,1992,"[52, 52, 52, 52]",1.2613965446394204,1.1924887731728202,12,8,15,0.5,0.4612010184565135
175145,19,2002,"[11, 12]",2.66459938605813,2.4169384170216914,14,3,33,0.2222222222222222,0.5282449741893412
175192,36,1999,"[74, 74, 71]",1.8500867556819156,1.9938856589923775,23,3,59,0.45714285714285713,0.5652889413100348
175211,8,2002,"[74, 73, 74]",1.9757924301609384,1.9015549471741284,5,1,13,0.2857142857142857,0.35775598975025996
175217,3,1989,"[68, 79]",2.1323098850720488,1.4318870689914056,32,13,35,1.0,0.9297845928965065
175221,6,2002,"[13, 21, 25]",1.6404104751163924,1.9612190413054957,5,3,11,0.4,0.6179868623339141
175223,6,1999,"[21, 12, 71, 71]",2.7614826788699367,2.467238342853189,16,5,22,0.6,0.6375319316375463
175261,16,2002,"[5, 5, 5, 64]",1.9846334984643181,2.1312903402663537,4,2,20,0.4666666666666667,0.7422454873580641
175301,5,1986,[67],0.8553332238032111,1.5379498464179242,30,19,35,0.5,0.4743031264508235
175308,23,1999,"[3, 32, 42]",3.2417384943287306,2.724027560719084,5,5,28,0.2727272727272727,0.39748658223601674
175328,10,1999,"[76, 75]",1.6370420768320901,2.347904663164137,7,2,17,0.7777777777777778,0.5926759653668926
175329,8,2000,"[68, 61]",1.3990486959559212,0.5493061443340549,2,3,10,0.42857142857142855,0.6451068058385845
175356,3,1986,"[33, 33, 82]",0.5972531564093517,0.7038547292559802,11,17,14,0.0,0.5871712633489417
175360,18,1985,"[32, 52]",1.317200924545248,1.2310067647044853,9,11,27,0.17647058823529413,0.513340663800848
175362,3,1987,"[52, 32, 32, 52]",0.7324081924454067,1.4760535807645292,9,7,12,0.5,0.7459210118864277
175368,14,1987,"[52, 32, 32, 52]",1.643813413908365,1.4438743921185344,17,17,31,0.38461538461538464,0.6132002390516264
175375,9,1985,"[21, 24, 25, 27]",1.407336215435823,1.6477073860343538,5,7,14,0.375,0.8385764333384363
175423,10,1986,"[67, 42]",2.0134850494467953,0.0,1,0,11,0.4444444444444444,0.7765032506123329
175425,5,1983,"[79, 67, 68]",2.102215368946885,1.3446377937237597,7,13,12,0.5,0.8765970824229252
175449,12,1987,"[71, 71, 75]",2.089169796011801,1.3862943611198906,1,0,13,0.2727272727272727,0.4232906682223762
175467,5,1987,"[12, 11, 12]",1.6823665351516823,1.5009313041921517,13,16,18,0.25,0.7230194939486971
175484,9,1985,"[42, 5, 32]",2.0381212250266554,2.233061305102346,13,20,22,0.0,0.5253549266035683
175537,10,1987,"[71, 76]",1.235380275755451,1.6627668458659806,18,17,28,0.4444444444444444,0.5916250216864888
175545,4,1987,"[5, 11, 64]",0.9678002527269728,1.456829164648317,16,15,20,0.6666666666666666,0.4998869122627463
175553,6,1987,"[21, 23, 24, 27]",1.5059978308052342,1.5412498873583294,30,15,36,0.2,0.1789225074622121
175555,9,1987,"[21, 23, 24, 27]",2.0635480664076384,2.079441541679836,1,0,10,0.625,0.7463657138617991
175584,8,1987,"[73, 71, 78]",2.1890447727159232,0.6931471805599453,3,5,11,0.14285714285714285,0.5189313336235555
175629,7,1984,[25],2.1562773247440314,1.3604789526648622,5,8,12,0.5,0.3560948989471176
175638,7,1987,[25],2.072307801186586,1.7593715530768386,3,1,10,0.6666666666666666,0.5183517230698375
175673,4,1987,[73],0.6931471805599454,1.0339890205116145,29,18,33,0.6666666666666666,0.5624040603214201
175682,2,1987,"[52, 52]",0.34657359027997264,1.0673595774232203,10,17,12,0.0,0.4718267222403796
175701,11,1987,"[87, 33, 68]",1.6751041621257656,1.6958654450774615,3,4,14,0.5,0.7055023989071051
175716,3,1987,"[32, 32, 32]",0.0,2.036465877719855,7,10,10,1.0,0.7571395402361709
175768,5,1986,"[47, 47]",1.9864150018776077,1.181035982886469,10,14,15,0.25,0.5177365908448126
175911,7,1987,"[42, 5, 32, 64]",2.749843845569013,2.5589170524508535,18,16,25,0.3333333333333333,0.554260253967705
175912,8,1987,"[42, 5, 32, 64]",0.9544129857824268,0.9668284113941698,30,16,38,0.7142857142857143,0.7294059920648398
175918,7,1987,"[73, 71, 76]",2.138580645792062,1.376258501356677,8,17,15,0.16666666666666666,0.40613244147883076
175924,22,1985,"[21, 24, 25, 27]",1.4695605615052898,0.23104906018664842,3,3,25,0.14285714285714285,0.4666899799386021
175932,13,1985,"[25, 25]",1.8755125884872557,0.0,1,0,14,0.3333333333333333,0.49750730367874735
175947,10,1987,"[21, 7, 25, 27]",1.38139092765973,1.7079879931344195,6,11,16,0.4444444444444444,0.529055254102683
175962,15,1985,"[42, 32, 32, 52]",2.213442868047798,0.9917737587646211,6,7,21,0.2857142857142857,0.6190405998584748
175979,19,1984,"[21, 21, 24]",1.7879537084492905,1.776629304556711,29,20,48,0.2222222222222222,0.46380465080881694
175997,10,1987,"[34, 24]",1.6097076283734246,0.34657359027997264,2,5,12,0.2222222222222222,0.43209484332568315
176023,13,1987,"[73, 71]",1.7171786369765059,2.3912998728710946,8,13,21,0.25,0.6147141152412953
176045,5,1985,"[11, 5, 5]",0.6356107660695891,1.1049332113470751,16,18,21,0.25,0.7926259679736611
