aid,past_paperCount,first_year,first_genre,past_logCit,post_logCit,post_paperCount,post_career,whole_count,past_es,past_es_dis
137741,10,2005,"[74, 74, 74, 74]",2.1374624305865644,2.3891405227466915,11,3,21,0.1111111111111111,0.3648240441892935
137742,10,1996,"[74, 74]",1.235999472780243,2.457305545475835,18,7,28,0.3333333333333333,0.5275905584799506
137748,10,2003,"[42, 32]",2.107340426433144,1.637770083760851,4,1,14,0.2222222222222222,0.5263486990478241
137754,10,2004,[98],1.8407629546377469,1.548130299713791,3,2,13,0.2222222222222222,0.3727190625152335
137759,10,1997,"[68, 61]",1.9393488147794193,1.5890043489142216,22,10,32,0.4444444444444444,0.6969691450552788
137761,10,2004,"[5, 32, 42]",1.7395899603411458,2.449975809069889,4,2,14,0.3333333333333333,0.4673089487163713
137762,10,1990,"[5, 5, 5, 36]",1.5039874051937947,0.9969996759334584,18,6,28,0.5555555555555556,0.6687605858169658
137768,10,2007,"[61, 68, 68, 61]",3.0267242852727776,1.3862943611198906,1,0,11,0.4444444444444444,0.7389660254441867
137783,10,1985,"[68, 64, 68, 82]",1.7096842737765723,2.2548385774871846,18,15,28,0.1111111111111111,0.5124688377193425
137791,10,1989,"[71, 72]",1.462483949281363,2.212639727637862,104,23,114,0.4444444444444444,0.5497294372682584
137792,10,1987,"[78, 77]",1.3038216258145698,2.1256483580125485,44,16,54,0.6666666666666666,0.725043306443756
137795,10,2001,"[32, 31, 32]",1.7294628520257258,1.5120160930043656,5,5,15,0.2222222222222222,0.5576964173456772
137797,10,1991,"[74, 71, 79]",1.8746583029223842,1.6243872077234656,15,12,25,0.4444444444444444,0.7458818009532191
137801,10,1986,[42],1.546108751701425,1.9539368571465292,26,8,36,0.3333333333333333,0.70297975160805
137802,10,2007,"[5, 52, 52, 52]",2.4457779394390795,1.9033312448851603,2,1,12,0.4444444444444444,0.7891109998738237
137804,10,1991,"[42, 42]",2.198970311305577,1.0986122886681098,1,0,11,0.6666666666666666,0.6360341002988646
137816,10,1992,"[78, 63, 78, 73]",1.4064742820040856,1.2891439638771156,5,5,15,0.3333333333333333,0.6818084549696017
137825,10,1989,"[74, 71, 78, 79]",3.103944218268001,1.207789544493756,34,15,44,0.1111111111111111,0.6139333424693024
137827,10,1981,"[61, 61]",1.9735900067380983,1.7106834041865602,23,22,33,0.2222222222222222,0.6326577979827533
137828,10,1991,"[61, 81, 61]",1.3221303325259233,1.6333139910880334,12,8,22,0.6666666666666666,0.696089453926721
137829,10,1986,"[64, 61]",1.7959029210646675,2.0809300736825906,25,19,35,0.4444444444444444,0.6876123828162184
137830,10,1986,"[68, 61, 61, 78]",2.4190501115120875,1.8046244090099102,6,4,16,0.5555555555555556,0.6552423678076714
137831,10,1990,"[74, 74, 74, 74]",1.651268584091418,1.998482877310857,6,2,16,0.5555555555555556,0.7201234919499822
137843,10,2001,[79],1.5330409193372132,1.2590373872074785,19,7,29,0.6666666666666666,0.803232233811689
137845,10,2003,"[61, 68, 68]",1.5330409193372134,1.5292914878677604,6,4,16,0.6666666666666666,0.8271940649900685
137846,10,1996,"[65, 74, 74]",1.5616237697174589,1.460675544891294,3,4,13,0.5555555555555556,0.5362115205371245
137847,10,2003,"[61, 68, 68]",1.5079094765091225,0.9026834003674035,3,2,13,0.5555555555555556,0.8130709056813011
137849,10,1997,"[79, 33, 71]",1.6573310462730617,1.4124508353895349,24,12,34,0.6666666666666666,0.6539623229382493
137860,10,2003,"[68, 47, 68]",1.1520893634619405,1.3862943611198906,1,0,11,0.4444444444444444,0.8534401871521684
137862,10,1997,"[11, 4, 98]",2.117431854649006,0.934417404570842,4,5,14,0.2222222222222222,0.43290962677941547
137870,10,2001,"[74, 73, 65]",1.4115615150414613,1.8395956560463158,9,3,19,0.3333333333333333,0.5744637963273783
137880,10,2000,"[42, 3, 33]",2.1352062478699,1.1214310579617293,8,2,18,0.4444444444444444,0.4506664825316479
137900,10,1997,[11],1.8187903436669868,2.063216848002811,7,6,17,0.2222222222222222,0.5892781340525773
137902,10,1993,"[42, 42, 42]",2.520696953970682,2.067273413377967,53,18,63,0.2222222222222222,0.48184776112317057
137907,10,1989,"[61, 68, 68]",1.0227308671603783,1.3969432640236532,5,8,15,0.5555555555555556,0.7326467432630172
137911,10,1991,"[75, 75, 71]",2.6492832456628532,2.2454095568964934,73,16,83,0.3333333333333333,0.4481319050637747
137917,10,1999,"[52, 52, 52, 52]",1.6329587585052052,1.5811753336987566,13,5,23,0.4444444444444444,0.6698360889360341
137926,10,2006,"[74, 71, 79]",2.5956719786063793,4.04305126783455,1,0,11,0.0,0.34681159878242857
137943,10,1992,"[74, 76, 71]",2.1012265441072033,1.757887230892852,18,9,28,0.3333333333333333,0.46807352494536136
137963,10,1997,"[81, 61, 61, 68]",1.3664873697436812,0.8958797346140275,2,1,12,0.7777777777777778,0.8345720869528392
137967,10,2001,"[61, 62]",0.8147867129923945,0.0,1,0,11,0.3333333333333333,0.6982005778026468
137973,10,2002,"[5, 82, 47]",1.848029214675338,1.2984479670040945,5,3,15,0.4444444444444444,0.6008559120949831
137985,10,2000,[71],2.4226500798625934,2.43742894054878,36,8,46,0.3333333333333333,0.6452421427951617
137986,10,1991,"[71, 72, 79]",1.4598864006410368,1.4828236527307639,64,18,74,0.4444444444444444,0.5964730940400371
138005,10,1995,"[42, 42]",3.3229289885568436,2.383516264111253,18,13,28,0.1111111111111111,0.39736140461759734
138013,10,2007,"[74, 71, 74, 74]",3.309245070353891,1.791759469228055,1,0,11,0.5555555555555556,0.5648573204206071
138020,10,1999,"[74, 74, 79]",3.0444802655445327,2.5451162458442793,40,12,50,0.4444444444444444,0.45978726484178684
138028,10,2001,"[4, 4, 97]",2.0169536052455843,1.8612855042595307,18,6,28,0.5555555555555556,0.7213470726210172
138029,10,1995,"[87, 87, 72, 72]",1.4899618160429502,2.1371565355392432,20,5,30,0.6666666666666666,0.8169429481007229
138030,10,1997,"[75, 75, 75, 75]",1.9516561304847357,1.7556831982725118,21,6,31,0.3333333333333333,0.5294278238860154
138032,10,2004,"[33, 42]",2.6055640083905995,2.430786054342197,11,7,21,0.2222222222222222,0.5838473129518713
138038,10,2003,"[33, 42]",2.6879043624093764,2.3222956535033896,20,8,30,0.3333333333333333,0.39375240574912584
138050,10,2006,"[62, 64, 68, 81]",2.1806323797821507,1.5261983081037462,4,5,14,0.2222222222222222,0.6194160433070355
138053,10,1996,"[12, 24, 25, 52]",1.998721449566189,2.3159313412407085,29,13,39,0.4444444444444444,0.7095131553440763
138054,10,2002,"[64, 64, 46]",1.304071938836382,1.490845433072521,17,6,27,0.3333333333333333,0.41795150185719077
138068,10,1994,"[52, 52, 52]",1.0365710994462902,0.6931471805599453,1,0,11,0.0,0.36442751860059225
138072,10,1982,"[32, 35, 42]",1.5553894566600452,2.0036665926162356,2,1,12,0.2222222222222222,0.5489859030601479
138077,10,1998,"[95, 11, 12, 98]",2.4133430888590826,2.2298237991698837,18,13,28,0.2222222222222222,0.46615374037753377
138093,10,1997,[32],2.1469299921423453,3.3546119267649184,7,9,17,0.3333333333333333,0.19366421111480558
138101,10,2001,"[76, 75, 78]",2.366776071349793,1.5754591557791788,34,10,44,0.0,0.37558797571975266
138103,10,1987,"[64, 61]",2.315166713313361,1.7745839349321475,29,19,39,0.3333333333333333,0.5867108190221922
138110,10,1988,"[75, 75, 75, 75]",1.396097620325611,1.442198858155696,20,13,30,0.2222222222222222,0.605004973651585
138119,10,2005,"[23, 27]",2.136108633678322,1.6478621882631148,16,6,26,0.4444444444444444,0.3729481206237181
138129,10,1997,"[5, 75]",1.1733986850080114,0.5756462732485115,4,4,14,0.4444444444444444,0.5708000507973578
138143,10,1996,"[24, 12, 13, 14]",1.5014800414385827,1.7730112742183122,15,14,25,0.6666666666666666,0.700436845842173
138144,10,1992,"[78, 71, 72]",0.7357556200910352,0.6931471805599453,2,0,12,0.6666666666666666,0.7824688879733473
138145,10,1996,"[5, 42]",1.175200535558279,0.6931471805599453,2,0,12,0.4444444444444444,0.7258282949084826
138155,10,2008,"[5, 3, 3, 71]",3.537391131616585,3.4573654463592813,2,1,12,0.5555555555555556,0.4196759007092268
138156,10,2005,[3],2.3327339808269287,1.137935081875713,7,4,17,0.6666666666666666,0.503022459032186
138158,10,2000,"[32, 42]",2.6758964907030416,2.8173948015846246,2,0,12,0.3333333333333333,0.40600826354961606
138161,10,1989,"[52, 52]",0.6915723448631313,1.0114042647073518,6,5,16,0.1111111111111111,0.5041952943543295
138164,10,1987,"[71, 75, 75]",2.947446664816046,2.634878039292655,42,18,52,0.1111111111111111,0.398876551990483
138165,10,2003,"[71, 74, 74]",2.58449791426255,1.9434868580686464,13,6,23,0.1111111111111111,0.2943917251683438
138175,10,2001,"[52, 52, 52]",1.2347572207803874,0.6931471805599453,1,0,11,0.0,0.3908561443996517
138180,10,1995,[68],1.3073761195565112,1.6931370259844092,18,9,28,0.7777777777777778,0.674784447158622
138188,10,1986,[62],1.304071938836382,0.5941261547656673,7,7,17,0.4444444444444444,0.6880883477354867
138190,10,2008,"[12, 12, 14, 24]",2.4172651601744106,2.3598177308029604,30,5,40,0.2222222222222222,0.3244634437543339
138193,10,1982,"[71, 71, 78]",1.9327590007140585,1.4580808280570055,25,9,35,0.4444444444444444,0.7110568489112237
138198,10,2001,"[82, 5]",1.390043976874958,1.4157401200339865,4,1,14,0.5555555555555556,0.7398726796654811
138200,10,1994,"[85, 74, 74]",2.239883588004763,3.058893891419585,8,7,18,0.6666666666666666,0.7926472521490313
138201,10,2004,"[25, 21, 24, 27]",2.590729898981558,2.4000236875152305,13,4,23,0.3333333333333333,0.4560591991493713
138204,10,1997,"[47, 47, 47, 47]",1.772811451460758,2.270738922439075,20,8,30,0.4444444444444444,0.7079852551213481
138205,10,1999,"[12, 11]",2.7459376787397183,3.044522437723423,1,0,11,0.2222222222222222,0.21798692357809044
138213,10,2003,"[64, 81]",0.9128696382935673,0.8047189562170503,2,1,12,0.3333333333333333,0.4659951537015201
138218,10,1994,[52],1.192635874272757,1.2581747640087444,16,11,26,0.1111111111111111,0.5087485932690184
138224,10,1986,"[52, 47, 52]",1.2529893764597828,0.9134398205569986,6,5,16,0.2222222222222222,0.5603028088381857
138227,10,2006,"[13, 12, 13, 14]",2.0049921283682646,2.537772406242538,17,4,27,0.0,0.3819910241296174
138228,10,1993,"[24, 21, 42]",1.9622571382073979,2.254076324925038,50,13,60,0.4444444444444444,0.6029657543123217
138235,10,2000,"[34, 34, 34]",1.3030669052510317,1.056310137312263,23,8,33,0.2222222222222222,0.37362299651178915
138236,10,2001,[34],1.9987214495661885,1.4678912472225167,28,7,38,0.2222222222222222,0.36442260140245963
138245,10,2000,"[64, 62, 65, 61]",1.302497103139568,0.97526793261778,12,8,22,0.4444444444444444,0.6190058255679581
138261,10,1984,"[89, 6, 89]",2.1845296607821014,3.282567181665341,16,15,26,0.5555555555555556,0.7228621251001206
138273,10,1986,"[64, 61, 81]",2.226310909685967,1.7085109878948348,34,15,44,0.5555555555555556,0.7363900395179903
138274,10,2003,"[32, 32, 34]",0.679794041297493,2.436272351515393,6,3,16,0.2222222222222222,0.540967316898809
138277,10,1993,"[35, 32]",1.6793160323967498,2.5683923441494905,35,15,45,0.4444444444444444,0.6948191893455327
138279,10,1986,"[34, 34]",1.7381924028517446,1.6312398924732938,75,21,85,0.1111111111111111,0.2762560660532244
138295,10,1990,"[71, 71, 78]",1.3639555889452522,1.3073664937969154,25,10,35,0.2222222222222222,0.47651096404224064
138296,10,1991,"[71, 78, 78, 78]",0.9634823485920109,1.3084954345146325,7,10,17,0.3333333333333333,0.62661442522011
138301,10,1995,"[81, 64, 68, 68]",1.0798758917186206,0.6931471805599453,3,4,13,0.5555555555555556,0.8441379218033958
138303,10,1996,"[52, 52, 52]",1.3718118211955626,1.4715260078625392,4,2,14,0.1111111111111111,0.4535678516488417
138306,10,2002,[75],1.4096772062613134,2.8995463272302633,2,4,12,0.5555555555555556,0.7673700502838682
138314,10,1997,"[75, 75, 78]",1.0450452222917992,1.0616423086940636,9,5,19,0.1111111111111111,0.3997395882815422
138320,10,2001,"[78, 42, 71, 71]",2.6196307413395967,2.282174095733918,2,5,12,0.2222222222222222,0.5400570233172883
138324,10,2008,"[5, 3, 42, 42]",2.025654742944547,2.562285765866674,12,2,22,0.3333333333333333,0.6275927411279782
138328,10,2001,"[52, 52]",1.2971726516876867,0.876249228671297,6,3,16,0.1111111111111111,0.4124317946778684
138339,10,1993,"[36, 35]",1.2345069077585753,1.5420122334416586,19,16,29,0.3333333333333333,0.6362722820120559
138340,10,1995,"[12, 31, 36, 6]",1.6179902444322771,1.6740131115816963,11,5,21,0.2222222222222222,0.5718468100179009
138344,10,1985,"[52, 52]",1.0134599273499514,0.9906126659587646,11,10,21,0.0,0.3851418764616355
138350,10,1994,"[52, 5, 52]",1.5971913140780238,0.5849063660317287,7,6,17,0.0,0.5528426237231355
138366,10,2002,"[3, 42]",2.0459299291111446,1.9502936184632897,14,5,24,0.6666666666666666,0.7935464939986651
138368,10,2001,"[42, 42]",2.086476439921961,1.7728834838733423,13,6,23,0.2222222222222222,0.3187675984515777
138370,10,1986,[42],2.434569774890112,1.8755881330344184,90,25,100,0.1111111111111111,0.2384435660614992
138372,10,2005,"[78, 42, 73, 78]",2.0240799072477333,1.6718878844876228,7,2,17,0.3333333333333333,0.5596472503078879
138373,10,1994,"[31, 36, 71, 71]",1.4475803913653142,1.4010200619637623,31,13,41,0.4444444444444444,0.7141599186535743
138374,10,1989,"[78, 42, 78, 75]",1.4757890000600802,1.6926213177339429,44,19,54,0.5555555555555556,0.7136126049860946
138381,10,1996,"[33, 42, 82, 36]",1.5420265522493994,1.549864492932071,5,6,15,0.4444444444444444,0.699945740540636
138402,10,1995,"[75, 72, 5, 3]",1.6211323664558321,2.7889602233790782,60,13,70,0.3333333333333333,0.5050411822390067
138404,10,2005,"[25, 11, 13, 24]",2.567611403962638,2.593618003211402,16,4,26,0.4444444444444444,0.480366866278548
138411,10,2004,"[32, 32, 34]",2.9903448589769983,2.995732273553991,1,0,11,0.2222222222222222,0.35153885226327747
138412,10,2001,"[68, 42, 71, 82]",1.6819211001167442,1.9647403357775162,10,4,20,0.4444444444444444,0.7146743044829749
138431,10,1998,"[78, 68, 72]",1.9484472990295856,2.245590340371982,26,10,36,0.5555555555555556,0.552107476664779
138436,10,1996,"[61, 64, 68, 81]",1.4516625908173395,1.4159950964234664,10,8,20,0.4444444444444444,0.6021244882627398
138439,10,2007,"[3, 5]",1.887206408666153,1.5546347360965074,5,1,15,0.4444444444444444,0.43567523611764974
138441,10,1994,"[42, 42, 42]",1.7337188134676054,1.8455754594230318,20,8,30,0.3333333333333333,0.4065094463311355
138442,10,1990,"[42, 42]",1.7638109387032948,1.7194064719075806,95,20,105,0.4444444444444444,0.4574356745782286
138443,10,2002,"[21, 26, 26, 2]",2.019142084595635,2.004842263103712,16,7,26,0.4444444444444444,0.660360661734087
138448,10,1999,"[2, 42, 78, 78]",1.704235455248165,2.129240120818046,6,10,16,1.0,0.826440754699319
138453,10,1995,"[87, 87, 72, 72]",1.6311238446383858,1.7894527125030153,14,6,24,0.4444444444444444,0.49975461514029107
138456,10,1999,"[52, 52, 64]",1.3302602767993958,1.5890269151739729,8,6,18,0.3333333333333333,0.6376781869621405
138462,10,2003,"[75, 75, 72]",1.6824909022282082,1.9390370533210677,3,2,13,0.5555555555555556,0.40607028746461443
138464,10,1995,"[75, 75, 76, 75]",1.004498711480983,1.065870103431108,25,12,35,0.3333333333333333,0.36877674734786425
138473,10,2004,"[3, 32, 39, 7]",2.49717991125582,1.795769628556992,24,8,34,0.3333333333333333,0.507658419564635
138477,10,1996,"[34, 34, 34, 34]",1.627861321906778,1.4049475347910068,10,14,20,0.1111111111111111,0.4534311465743008
138478,10,2004,"[34, 31]",1.4293482356859186,0.7620167141226366,12,7,22,0.3333333333333333,0.6359979811033182
138481,10,2003,"[36, 34, 61]",1.6334702685718825,1.323854513169374,10,6,20,0.2222222222222222,0.4509359254693247
138484,10,1985,"[32, 32]",1.331265310384746,1.5925731648321222,51,24,61,0.3333333333333333,0.38172762090754264
138485,10,1992,[34],1.8576379025625875,1.6544128381962688,26,15,36,0.5555555555555556,0.6618093609852499
138486,10,1986,[98],1.630141670808536,1.8444397270569683,2,1,12,0.1111111111111111,0.38504700552480525
138487,10,1997,"[75, 71, 73, 79]",1.7506843001039278,1.6550459420261212,11,6,21,0.3333333333333333,0.751541877632561
138489,10,1998,"[64, 5, 68]",1.5047842221587122,0.8958797346140275,2,0,12,0.4444444444444444,0.6229377980572619
138503,10,1997,"[98, 98, 98]",1.9521663341218194,1.9976372149145152,49,16,59,0.1111111111111111,0.2471273733839081
138509,10,1993,"[42, 3]",1.302497103139568,1.15070171871059,36,18,46,0.3333333333333333,0.6035312209607958
138517,10,1995,"[34, 34]",0.8302017809751204,1.0207770335740178,8,10,18,0.2222222222222222,0.6603409284145063
138520,10,2003,"[61, 61, 64]",2.114367914198003,1.9459101490553128,1,0,11,0.5555555555555556,0.7072650995522272
138522,10,1995,"[82, 64, 64]",1.7872302774533744,2.0149095108235153,33,17,43,0.5555555555555556,0.5667385398557919
138525,10,1980,"[52, 52]",0.5662960480135946,1.5458414549943678,16,12,26,0.1111111111111111,0.6710481448867689
138548,10,1991,[52],1.0714417768752458,0.6428299529043235,7,7,17,0.0,0.491532578881567
138553,10,1991,"[31, 31]",1.8483137098885614,0.9909130913657697,13,6,23,0.5555555555555556,0.7465055275498075
138558,10,2002,"[32, 78]",1.5892869933439786,1.0397207708399179,2,2,12,0.3333333333333333,0.724956588093707
138560,10,1994,"[61, 61]",1.3563967532128367,1.5733278849149626,9,5,19,0.5555555555555556,0.8066275187453309
138570,10,2006,"[61, 63]",2.0533591103692195,0.9939626599152002,5,2,15,0.6666666666666666,0.6401612731508753
138574,10,1985,"[32, 32, 52]",1.9077635198375718,2.2589372153110348,4,7,14,0.3333333333333333,0.5361936317145629
138582,10,2008,"[75, 75, 76]",2.0223603273726116,1.2904003369692971,3,0,13,0.6666666666666666,0.5310859150418216
138583,10,1990,"[75, 75, 5, 75]",1.4704882200487166,1.930395870031793,30,17,40,0.5555555555555556,0.3837618836179779
138589,10,1999,"[75, 75, 75]",1.360033517629924,1.357601419750169,34,11,44,0.5555555555555556,0.6089000252079904
138590,10,1991,"[71, 42]",1.1536641991587546,1.6792538766819796,37,17,47,0.3333333333333333,0.3727092961337163
138591,10,1988,[78],0.8841014310483892,1.4978546054546484,61,24,71,0.4444444444444444,0.37222202708866603
138592,10,2002,[42],1.9795039356581223,2.253393154763922,11,7,21,0.2222222222222222,0.2643546632580517
138596,10,1993,[32],1.7001532557961396,2.0566972892080737,22,11,32,0.4444444444444444,0.5861967798177965
138609,10,1998,"[5, 74]",1.1143599403477937,1.096353648668372,11,7,21,0.1111111111111111,0.575665213474897
138616,10,2001,"[71, 71]",2.319401773929582,1.612313859729928,29,9,39,0.4444444444444444,0.5961214341977051
138620,10,1993,"[61, 64, 68]",1.4342272521028618,2.1389744351721927,18,8,28,0.5555555555555556,0.8423877057550845
138622,10,1998,"[42, 42, 42]",1.1836746584037883,0.9342344572071076,13,8,23,0.3333333333333333,0.6366777421691029
138627,10,1989,"[13, 11]",1.7738354802024006,1.3842141793055138,26,20,36,0.8888888888888888,0.7571106377849566
138629,10,1997,"[25, 11, 25]",1.601065296909617,1.4642377113478955,5,5,15,0.4444444444444444,0.6178791782421811
138639,10,1992,[5],1.827801205307408,1.6665322102351234,32,16,42,0.5555555555555556,0.6974662548130148
138651,10,2002,"[52, 32, 52, 52]",1.5440884809696729,1.608835710096256,20,8,30,0.1111111111111111,0.5957535043780404
138658,10,2001,"[42, 3, 42]",2.1847553872331096,0.6931471805599453,2,1,12,0.0,0.27190384187210576
138661,10,2004,"[61, 61, 68]",1.7301637150411735,1.3862943611198906,1,0,11,0.1111111111111111,0.5684055832982673
138664,10,1985,"[68, 67]",1.2619505923287515,0.9985774245179971,3,1,13,0.5555555555555556,0.769091375412424
138669,10,1997,"[71, 71, 74, 79]",2.6535791700487175,1.556887077366543,12,13,22,0.3333333333333333,0.38206362815224615
138671,10,2009,"[71, 74, 79]",2.3410511549697213,2.2607306853355973,3,1,13,0.5555555555555556,0.5428060085861631
138688,10,1996,"[61, 61, 64, 82]",1.1950405902510404,1.2247728913444869,11,6,21,0.6666666666666666,0.6767404989770468
138692,10,2007,"[71, 61, 71]",1.899623287118614,1.2120663987616744,6,3,16,0.2222222222222222,0.43595486922046156
138694,10,2007,"[75, 75, 81, 81]",1.7204473401958087,1.2972040027226728,6,3,16,0.4444444444444444,0.5022121402811296
138698,10,1998,"[52, 5]",1.7413228215820198,1.4184445987714647,12,3,22,0.6666666666666666,0.6013271603895923
138700,10,2009,"[75, 71, 75]",1.5340801351139746,1.9109892189658662,10,2,20,0.4444444444444444,0.49862538755978947
138721,10,2002,"[12, 11, 25, 74]",2.403632921490931,2.3112889237767447,5,2,15,0.4444444444444444,0.7105925205218956
138722,10,2003,"[12, 5, 67]",2.0249542337554662,2.1627842329851767,5,5,15,0.6666666666666666,0.6131842871319658
138726,10,1994,"[87, 68, 68, 87]",1.8246098759252587,1.595830580927349,6,4,16,0.4444444444444444,0.6216099979495018
138728,10,2004,"[41, 42, 78]",1.9494407377398573,1.377608360930055,6,6,16,0.1111111111111111,0.24083639097727833
138730,10,2004,"[78, 41, 42, 42]",1.7260815155891478,1.2982392127225526,4,4,14,0.1111111111111111,0.42894135778526166
138738,10,1988,"[42, 32, 42, 42]",2.2690621364084,2.872122573406454,18,12,28,0.3333333333333333,0.6810162529811725
138746,10,2006,"[75, 31, 75, 78]",1.542394797006479,1.8614208080816983,5,3,15,0.3333333333333333,0.5078308060996075
138747,10,2005,"[75, 78, 79, 78]",1.9294067315101942,2.1763195550029435,11,3,21,0.5555555555555556,0.5749909689474233
138748,10,2006,"[75, 75, 76]",2.100276764205789,1.7589649856029035,5,2,15,0.4444444444444444,0.4747563085463602
138750,10,2004,"[42, 42]",1.2678448458920966,0.951079255468805,37,9,47,0.1111111111111111,0.39357872052877485
138754,10,1994,"[42, 42, 32, 34]",2.4163418296483923,2.0299998523281673,15,10,25,0.2222222222222222,0.4256370548773422
138756,10,2005,"[5, 3, 5, 32]",3.1183191645805644,1.6832853357498456,3,0,13,0.3333333333333333,0.3837482650059967
138761,10,2002,"[42, 5, 5, 72]",2.25603606203276,1.908209515029581,29,9,39,0.4444444444444444,0.46836921259145037
138762,10,2000,"[32, 42, 39]",2.6684152371419847,2.924280004682941,21,9,31,0.3333333333333333,0.45337051711591325
138773,10,1992,"[74, 74, 74]",1.3888017248751023,1.6812375407118532,24,10,34,0.5555555555555556,0.618532693992365
138775,10,1986,"[32, 31, 32]",1.4544796785140093,1.407617765998464,23,14,33,0.6666666666666666,0.7651768950171074
138776,10,2006,"[11, 11]",2.2544877269323647,2.6397853968868725,3,2,13,0.2222222222222222,0.5461365429645911
138777,10,1989,"[13, 12, 12]",1.7512358181727385,1.5103170526582341,81,20,91,0.5555555555555556,0.7050961250759057
138789,10,1998,[31],1.7897620582518035,1.95270409435942,27,7,37,0.6666666666666666,0.5636902732629817
138791,10,1995,[78],2.0157113532457283,2.0985631509066454,30,13,40,0.7777777777777778,0.5171785756436077
138804,10,1995,"[11, 13, 14, 14]",2.033819141848598,1.6094379124341005,1,0,11,0.2222222222222222,0.3474799382564417
138805,10,1995,"[11, 13, 14, 14]",1.8024183305826462,2.2507115499236154,14,11,24,0.1111111111111111,0.4021807965628307
138813,10,2008,"[32, 32, 34]",2.625779116453858,1.6298806581794703,6,3,16,0.3333333333333333,0.5594807159667775
138818,10,2008,"[12, 12, 12, 14]",3.25940503286253,3.5193917706942703,2,1,12,0.1111111111111111,0.3138637815838219
138819,10,2003,[12],2.3891284240420623,3.3607646634842303,16,6,26,0.2222222222222222,0.3146738821703876
138823,10,1981,"[52, 52, 52]",2.2208775760110036,3.507406769654207,11,5,21,0.2222222222222222,0.7049071732173109
138824,10,1994,"[32, 42, 42]",2.327817604730304,2.2560192249536413,40,16,50,0.0,0.2568837790527227
138825,10,1996,"[47, 47]",2.224463919253708,1.811209218380586,41,10,51,0.3333333333333333,0.6386311469601512
138836,10,1999,[3],1.5045572073052582,0.0,1,0,11,0.1111111111111111,0.25616554541934466
138852,10,2001,"[61, 83, 83, 87]",1.892584638016615,2.079441541679836,1,0,11,0.4444444444444444,0.7562308134312021
138854,10,2003,"[5, 2, 5, 63]",2.006625770300234,0.0,1,0,11,0.7777777777777778,0.6416825994668809
138856,10,2003,"[42, 42, 42, 32]",1.4974841581667089,1.6162870955793756,17,7,27,0.2222222222222222,0.42958482485679483
138859,10,1988,"[31, 32, 32, 32]",1.7511357681393804,1.5088664216107375,5,1,15,0.2222222222222222,0.6911554462795075
138862,10,2006,"[74, 74, 74, 74]",2.298929024313805,2.0845666076277123,9,3,19,0.5555555555555556,0.5678193856047279
138866,10,1997,[77],1.426840871930707,1.5002622577001745,18,14,28,0.3333333333333333,0.5799064800870716
138874,10,1987,"[52, 52, 52]",1.740449453585144,1.4480056617529955,47,13,57,0.2222222222222222,0.4589554893212057
138879,10,1997,"[78, 43, 43]",2.133803867733347,0.7611306094308556,4,3,14,0.3333333333333333,0.603779563142192
138883,10,2004,"[42, 42, 42]",1.492209101628156,1.2548570216070472,27,6,37,0.2222222222222222,0.45080537318973884
138885,10,2004,"[5, 5, 5]",1.5229575716029522,1.7639770447185712,11,6,21,0.3333333333333333,0.44083569650384674
138891,10,1994,"[74, 72]",1.7879602077015353,1.9549777982451946,38,15,48,0.4444444444444444,0.6803407816294311
138892,10,2007,"[4, 4]",3.499966518658791,2.954394174893348,7,3,17,0.2222222222222222,0.29872612255412695
138893,10,1996,"[4, 4]",1.8508291541253736,1.6909637977196976,7,6,17,0.1111111111111111,0.23138273930517927
138894,10,1997,"[47, 4, 95]",3.0541039583083953,3.4654847333601357,14,6,24,0.1111111111111111,0.24530933335445126
138895,10,2002,"[4, 4, 4, 4]",2.5692646402906725,3.0047730596866513,20,5,30,0.2222222222222222,0.29945617470535496
138897,10,2006,"[98, 5, 14]",2.018788519112404,2.3978952727983707,1,0,11,0.6666666666666666,0.6943693859264137
138898,10,2001,"[98, 4, 98]",2.273311272610541,1.6094379124341005,1,0,11,0.3333333333333333,0.4550192293706379
138902,10,1989,"[32, 32, 32, 34]",2.5668360748849866,2.8779987162631535,12,6,22,0.5555555555555556,0.656879752220518
138904,10,2006,"[71, 71, 71, 71]",1.9490893558098779,1.6206106528281032,10,2,20,0.6666666666666666,0.4533637171431667
138925,10,1993,"[34, 79]",1.0874266469694354,1.09861228866811,4,3,14,0.4444444444444444,0.5339453454368207
138933,10,2004,"[61, 61, 65, 71]",2.02134509022621,1.5890269151739727,2,1,12,0.5555555555555556,0.7330681258386089
138934,10,1998,"[61, 61, 66]",2.2824837295681517,1.8437365399593264,47,10,57,0.3333333333333333,0.5643370808273933
138957,10,2008,"[52, 52, 82, 66]",1.8589951103171423,2.1941189473365803,4,3,14,0.2222222222222222,0.5845072791535715
138958,10,1993,"[73, 52, 52, 71]",1.269954863096105,1.9795569697656448,68,16,78,0.2222222222222222,0.697869438158426
138961,10,2001,"[45, 45, 81, 83]",1.1223642111151473,1.6634775289262451,3,3,13,0.5555555555555556,0.7166448627619653
138963,10,1997,"[52, 52, 52, 52]",1.6154234697574192,0.6664409020350407,5,1,15,0.1111111111111111,0.5066048263212103
138974,10,2000,"[67, 67]",1.229100185631548,1.3786885366244788,9,7,19,0.4444444444444444,0.8808417664732313
138975,10,1985,"[67, 67, 67, 75]",0.8332789468417958,1.1114672023315297,16,11,26,0.4444444444444444,0.861514889113282
