tmt1,tmt2,var,mean1,mean2,pop.sd,std.eff.sz,p,ks,ks.pval,stop.method
1,3,firstyear:a1986,0.0317,0.0244,0.1647,0.0442,NA,0.0073,NA,unw
1,3,firstyear:a1987,0.0373,0.0259,0.1733,0.0657,NA,0.0114,NA,unw
1,3,firstyear:a1988,0.0394,0.0254,0.1839,0.0763,NA,0.014,NA,unw
1,3,firstyear:a1989,0.0419,0.0366,0.1977,0.0272,NA,0.0054,NA,unw
1,3,firstyear:a1990,0.0505,0.0305,0.2005,0.0999,NA,0.02,NA,unw
1,3,firstyear:a1991,0.0464,0.0386,0.2027,0.0386,NA,0.0078,NA,unw
1,3,firstyear:a1992,0.0635,0.0513,0.236,0.0518,NA,0.0122,NA,unw
1,3,firstyear:a1993,0.0695,0.0655,0.2497,0.0161,NA,0.004,NA,unw
1,3,firstyear:a1994,0.068,0.0564,0.2492,0.0466,NA,0.0116,NA,unw
1,3,firstyear:a1995,0.0645,0.0665,0.2496,0.0082,NA,0.0021,NA,unw
1,3,firstyear:a1996,0.0598,0.0589,0.2405,0.0038,NA,9e-04,NA,unw
1,3,firstyear:a1997,0.0629,0.0762,0.2496,0.0531,NA,0.0133,NA,unw
1,3,firstyear:a1998,0.0612,0.0711,0.2459,0.0404,NA,0.0099,NA,unw
1,3,firstyear:a1999,0.0596,0.0833,0.2475,0.0956,NA,0.0237,NA,unw
1,3,firstyear:a2000,0.053,0.0736,0.2352,0.0877,NA,0.0206,NA,unw
1,3,firstyear:a2001,0.0499,0.0686,0.2337,0.0798,NA,0.0187,NA,unw
1,3,firstyear:a2002,0.0377,0.0594,0.2079,0.1046,NA,0.0217,NA,unw
1,3,firstyear:a2003,0.0272,0.0391,0.1765,0.0675,NA,0.0119,NA,unw
1,3,firstyear:a2004,0.0173,0.0259,0.1426,0.0604,NA,0.0086,NA,unw
1,3,firstyear:a2005,0.0029,0.0041,0.065,0.0177,NA,0.0011,NA,unw
1,3,Ncount,11.4009,12.5429,8.3116,0.1374,0,0.0752,0,unw
1,3,Genre_0,4e-04,0,0.0168,0.0231,0.1573,4e-04,1,unw
1,3,Genre_1,0.0289,0.0157,0.1593,0.0828,3e-04,0.0132,0.9653,unw
1,3,Genre_2,0.0569,0.0828,0.2586,0.1001,2e-04,0.0259,0.2959,unw
1,3,Genre_3,0.0087,0.0223,0.173,0.0787,1e-04,0.0136,0.9546,unw
1,3,Genre_4,0.1229,0.1082,0.313,0.0472,0.0776,0.0148,0.9156,unw
1,3,Genre_5,0.0029,0.0025,0.0511,0.0073,0.7835,4e-04,1,unw
1,3,Genre_6,0.0124,0.0071,0.0993,0.0536,0.0295,0.0053,1,unw
1,3,Genre_7,0.0278,0.0508,0.2279,0.101,0,0.023,0.4375,unw
1,3,Genre_8,0.0243,0.0482,0.2227,0.1076,0,0.024,0.3863,unw
1,3,Genre_9,0.0196,0.0284,0.1826,0.0483,0.0363,0.0088,0.9999,unw
1,3,Genre_10,0.0134,0.0315,0.1669,0.1084,0,0.0181,0.7399,unw
1,3,Genre_11,0.0214,0.0528,0.2166,0.1452,0,0.0315,0.1194,unw
1,3,Genre_12,0,0,0.0084,0,NA,0,1,unw
1,3,Genre_13,0.0089,0.0244,0.1578,0.0978,0,0.0154,0.8861,unw
1,3,Genre_14,0.0167,0.0295,0.1673,0.0762,0.0024,0.0128,0.9746,unw
1,3,Genre_15,0.0406,0.0635,0.2479,0.0924,2e-04,0.0229,0.4443,unw
1,3,Genre_16,0.0031,0.0071,0.0691,0.0579,0.0505,0.004,1,unw
1,3,Genre_17,0.0146,0.0452,0.2042,0.1501,0,0.0306,0.138,unw
1,3,Genre_18,6e-04,5e-04,0.0238,0.0031,0.9023,1e-04,1,unw
1,3,Genre_19,0.0074,0.0041,0.0924,0.0359,0.0754,0.0033,1,unw
1,3,Genre_20,0.0322,0.0086,0.1491,0.1583,0,0.0236,0.4055,unw
1,3,Genre_21,0.0462,0.0523,0.2327,0.0262,0.2946,0.0061,1,unw
1,3,Genre_22,0.0243,0.0071,0.132,0.1301,0,0.0172,0.7953,unw
1,3,Genre_23,0.035,0.0198,0.1844,0.0822,2e-04,0.0152,0.8993,unw
1,3,Genre_24,0.0064,0.0036,0.0711,0.0401,0.1015,0.0029,1,unw
1,3,Genre_25,0.0295,0.0061,0.1264,0.1853,0,0.0234,0.4151,unw
1,3,Genre_26,0.0023,0.0015,0.042,0.0192,0.4659,8e-04,1,unw
1,3,Genre_27,0.0159,0.0041,0.1186,0.1,0,0.0119,0.9881,unw
1,3,Genre_28,0.0763,0.063,0.2894,0.0461,0.0434,0.0133,0.9615,unw
1,3,Genre_29,0.0043,5e-04,0.0475,0.0793,3e-04,0.0038,1,unw
1,3,Genre_30,0.0029,0.0015,0.046,0.0302,0.2295,0.0014,1,unw
1,3,Genre_31,0.0047,5e-04,0.0537,0.0773,1e-04,0.0042,1,unw
1,3,Genre_32,0.0066,0.002,0.0628,0.0728,0.0026,0.0046,1,unw
1,3,Genre_33,0.039,0.0056,0.1665,0.2009,0,0.0335,0.0826,unw
1,3,Genre_34,0.005,5e-04,0.0639,0.0711,0,0.0045,1,unw
1,3,Genre_35,0.0301,0.003,0.1922,0.1408,0,0.0271,0.2481,unw
1,3,Genre_36,0.1804,0.0747,0.3159,0.3348,0,0.1058,0,unw
1,3,Genre_37,0.0287,0.0147,0.1278,0.1097,1e-04,0.014,0.9424,unw
1,3,Genre_38,0.0449,0.0239,0.1629,0.1289,0,0.021,0.5567,unw
1,3,Genre_39,0.0959,0.0589,0.2507,0.1477,0,0.037,0.0403,unw
1,3,Genre_40,0.012,0.0076,0.0866,0.0511,0.0746,0.0044,1,unw
1,3,Genre_41,0.0204,0.0025,0.1041,0.1716,0,0.0179,0.7543,unw
1,3,Genre_42,0.0208,0.0081,0.1192,0.1062,0,0.0127,0.9765,unw
1,3,Genre_43,0.1146,0.0523,0.2569,0.2424,0,0.0623,0,unw
1,3,Genre_44,0.148,0.1473,0.3317,0.0021,0.94,7e-04,1,unw
1,3,Genre_45,0.055,0.0681,0.221,0.0592,0.0442,0.0131,0.9676,unw
1,3,Genre_46,0.0971,0.1072,0.2827,0.0356,0.2146,0.0101,0.9987,unw
1,3,Genre_47,0.0775,0.099,0.2758,0.0781,0.0051,0.0215,0.523,unw
1,3,Genre_48,0.0816,0.1823,0.3058,0.3295,0,0.1008,0,unw
1,3,Genre_49,0.0328,0.0254,0.1639,0.0453,0.0862,0.0074,1,unw
1,3,Genre_50,0.019,0.0081,0.107,0.1019,1e-04,0.0109,0.9958,unw
1,3,Genre_51,0.1146,0.0782,0.2782,0.1307,0,0.0364,0.0462,unw
1,3,Genre_52,0.0371,0.0325,0.173,0.0265,0.3375,0.0046,1,unw
1,3,Genre_53,0.0369,0.0102,0.1426,0.1875,0,0.0267,0.2602,unw
1,3,Genre_54,0.0453,0.0127,0.1695,0.1921,0,0.0326,0.0977,unw
1,3,Genre_55,0.0089,5e-04,0.0696,0.121,0,0.0084,1,unw
1,3,Genre_56,0.0041,5e-04,0.0511,0.0699,5e-04,0.0036,1,unw
1,3,Genre_57,0.0099,0.0076,0.0882,0.0259,0.3401,0.0023,1,unw
1,3,Genre_58,0.0181,0.0107,0.112,0.066,0.0127,0.0074,1,unw
1,3,Genre_59,0.0016,0.0041,0.0706,0.0355,0.1022,0.0025,1,unw
1,3,Genre_60,0.0025,0.002,0.0403,0.0122,0.689,5e-04,1,unw
1,3,Genre_61,0.0023,0,0.0325,0.0716,5e-04,0.0023,1,unw
1,3,Genre_62,2e-04,0,0.0084,0.0231,0.3173,2e-04,1,unw
1,3,Genre_63,0,0,0.0252,0,NA,0,1,unw
1,3,Genre_64,0.0056,0.0066,0.0975,0.0099,0.6445,0.001,1,unw
1,3,Genre_65,0.0017,0.0041,0.046,0.0503,0.1347,0.0023,1,unw
1,3,Genre_66,0.005,0.0071,0.0913,0.0226,0.3347,0.0021,1,unw
1,3,Genre_67,0.007,0.0213,0.1459,0.0983,0,0.0143,0.9314,unw
1,3,Genre_68,2e-04,0,0.0119,0.0163,0.3173,2e-04,1,unw
2,3,pre_citCount,1.7717,1.7533,0.5431,0.034,0.2239,0.03,0.1536,unw
2,3,firstyear:a1980,0.0012,0,0.0403,0.0292,0.2252,0.0012,0.2252,unw
2,3,firstyear:a1981,0.0022,0.0015,0.0482,0.0131,NA,6e-04,NA,unw
2,3,firstyear:a1982,8e-04,0,0.0489,0.016,NA,8e-04,NA,unw
2,3,firstyear:a1983,0.0012,0.001,0.0537,0.003,NA,2e-04,NA,unw
2,3,firstyear:a1984,0.0037,0.0041,0.0837,0.0041,NA,3e-04,NA,unw
2,3,firstyear:a1985,0.021,0.0122,0.1622,0.0541,NA,0.0088,NA,unw
2,3,firstyear:a1986,0.0223,0.0244,0.1647,0.0124,NA,0.002,NA,unw
2,3,firstyear:a1987,0.0223,0.0259,0.1733,0.0206,NA,0.0036,NA,unw
2,3,firstyear:a1988,0.0302,0.0254,0.1839,0.026,NA,0.0048,NA,unw
2,3,firstyear:a1989,0.0353,0.0366,0.1977,0.0066,NA,0.0013,NA,unw
2,3,firstyear:a1990,0.0347,0.0305,0.2005,0.021,NA,0.0042,NA,unw
2,3,firstyear:a1991,0.0366,0.0386,0.2027,0.0097,NA,0.002,NA,unw
2,3,firstyear:a1992,0.0574,0.0513,0.236,0.0259,NA,0.0061,NA,unw
2,3,firstyear:a1993,0.0664,0.0655,0.2497,0.0036,NA,9e-04,NA,unw
2,3,firstyear:a1994,0.0684,0.0564,0.2492,0.0482,NA,0.012,NA,unw
2,3,firstyear:a1995,0.0703,0.0665,0.2496,0.0152,NA,0.0038,NA,unw
2,3,firstyear:a1996,0.0674,0.0589,0.2405,0.0353,NA,0.0085,NA,unw
2,3,firstyear:a1997,0.0721,0.0762,0.2496,0.0163,NA,0.0041,NA,unw
2,3,firstyear:a1998,0.067,0.0711,0.2459,0.0167,NA,0.0041,NA,unw
2,3,firstyear:a1999,0.0684,0.0833,0.2475,0.0603,NA,0.0149,NA,unw
2,3,firstyear:a2000,0.0649,0.0736,0.2352,0.0374,NA,0.0088,NA,unw
2,3,firstyear:a2001,0.0649,0.0686,0.2337,0.0159,NA,0.0037,NA,unw
2,3,firstyear:a2002,0.0509,0.0594,0.2079,0.0408,NA,0.0085,NA,unw
2,3,firstyear:a2003,0.0384,0.0391,0.1765,0.004,NA,7e-04,NA,unw
2,3,firstyear:a2004,0.0253,0.0259,0.1426,0.0044,NA,6e-04,NA,unw
2,3,firstyear:a2005,0.0069,0.0041,0.065,0.043,NA,0.0028,NA,unw
2,3,Ncount,15.6027,12.5429,8.3116,0.3681,0,0.181,0,unw
2,3,Genre_0,2e-04,0,0.0168,0.0117,0.3173,2e-04,1,unw
2,3,Genre_1,0.0216,0.0157,0.1593,0.0365,0.0937,0.0058,1,unw
2,3,Genre_2,0.0921,0.0828,0.2586,0.036,0.2096,0.0093,0.9997,unw
2,3,Genre_3,0.0627,0.0223,0.173,0.2333,0,0.0403,0.0196,unw
2,3,Genre_4,0.0874,0.1082,0.313,0.0664,0.0097,0.0208,0.5707,unw
2,3,Genre_5,0.0018,0.0025,0.0511,0.0152,0.5435,8e-04,1,unw
2,3,Genre_6,0.0065,0.0071,0.0993,0.0065,0.7696,6e-04,1,unw
2,3,Genre_7,0.0909,0.0508,0.2279,0.1761,0,0.0401,0.0206,unw
2,3,Genre_8,0.0923,0.0482,0.2227,0.1977,0,0.044,0.0081,unw
2,3,Genre_9,0.0554,0.0284,0.1826,0.1479,0,0.027,0.2512,unw
2,3,Genre_10,0.0484,0.0315,0.1669,0.1013,6e-04,0.0169,0.8115,unw
2,3,Genre_11,0.088,0.0528,0.2166,0.1623,0,0.0352,0.0597,unw
2,3,Genre_12,2e-04,0,0.0084,0.0233,0.3173,2e-04,1,unw
2,3,Genre_13,0.0505,0.0244,0.1578,0.1658,0,0.0262,0.2848,unw
2,3,Genre_14,0.0443,0.0295,0.1673,0.0886,0.0019,0.0148,0.9138,unw
2,3,Genre_15,0.1021,0.0635,0.2479,0.1557,0,0.0386,0.029,unw
2,3,Genre_16,0.0065,0.0071,0.0691,0.0093,0.7696,6e-04,1,unw
2,3,Genre_17,0.0837,0.0452,0.2042,0.1884,0,0.0385,0.0299,unw
2,3,Genre_18,6e-04,5e-04,0.0238,0.0034,0.8959,1e-04,1,unw
2,3,Genre_19,0.0084,0.0041,0.0924,0.0472,0.0232,0.0044,1,unw
2,3,Genre_20,0.0114,0.0086,0.1491,0.0183,0.2861,0.0027,1,unw
2,3,Genre_21,0.0692,0.0523,0.2327,0.0724,0.0061,0.0169,0.8146,unw
2,3,Genre_22,0.01,0.0071,0.132,0.0218,0.2202,0.0029,1,unw
2,3,Genre_23,0.0388,0.0198,0.1844,0.103,0,0.019,0.685,unw
2,3,Genre_24,0.0024,0.0036,0.0711,0.0169,0.4231,0.0012,1,unw
2,3,Genre_25,0.0057,0.0061,0.1264,0.0033,0.8401,4e-04,1,unw
2,3,Genre_26,0.0014,0.0015,0.042,0.0036,0.8815,2e-04,1,unw
2,3,Genre_27,0.0112,0.0041,0.1186,0.0599,5e-04,0.0071,1,unw
2,3,Genre_28,0.105,0.063,0.2894,0.1453,0,0.042,0.0132,unw
2,3,Genre_29,4e-04,5e-04,0.0475,0.0024,0.841,1e-04,1,unw
2,3,Genre_30,8e-04,0.0015,0.046,0.0161,0.442,7e-04,1,unw
2,3,Genre_31,0.0012,5e-04,0.0537,0.0124,0.3392,7e-04,1,unw
2,3,Genre_32,0.0014,0.002,0.0628,0.0105,0.5624,7e-04,1,unw
2,3,Genre_33,0.0106,0.0056,0.1665,0.03,0.0237,0.005,1,unw
2,3,Genre_34,0.0024,5e-04,0.0639,0.0289,0.0296,0.0018,1,unw
2,3,Genre_35,0.0302,0.003,0.1922,0.1411,0,0.0271,0.2467,unw
2,3,Genre_36,0.0464,0.0747,0.3159,0.0893,0,0.0282,0.2077,unw
2,3,Genre_37,0.0051,0.0147,0.1278,0.0754,9e-04,0.0096,0.9994,unw
2,3,Genre_38,0.0086,0.0239,0.1629,0.0936,0,0.0152,0.8958,unw
2,3,Genre_39,0.0402,0.0589,0.2507,0.0748,0.0017,0.0187,0.7,unw
2,3,Genre_40,0.0031,0.0076,0.0866,0.0518,0.0336,0.0045,1,unw
2,3,Genre_41,0.0035,0.0025,0.1041,0.0095,0.4824,0.001,1,unw
2,3,Genre_42,0.0065,0.0081,0.1192,0.0139,0.473,0.0017,1,unw
2,3,Genre_43,0.0282,0.0523,0.2569,0.0938,0,0.0241,0.3813,unw
2,3,Genre_44,0.0968,0.1473,0.3317,0.1522,0,0.0505,0.0014,unw
2,3,Genre_45,0.0431,0.0681,0.221,0.1129,1e-04,0.025,0.3393,unw
2,3,Genre_46,0.0748,0.1072,0.2827,0.1143,0,0.0323,0.1028,unw
2,3,Genre_47,0.0848,0.099,0.2758,0.0515,0.068,0.0142,0.9369,unw
2,3,Genre_48,0.1089,0.1823,0.3058,0.24,0,0.0734,0,unw
2,3,Genre_49,0.0216,0.0254,0.1639,0.0234,0.3472,0.0038,1,unw
2,3,Genre_50,0.0055,0.0081,0.107,0.0247,0.2453,0.0026,1,unw
2,3,Genre_51,0.0551,0.0782,0.2782,0.0832,7e-04,0.0232,0.4312,unw
2,3,Genre_52,0.0219,0.0325,0.173,0.0611,0.0188,0.0106,0.9974,unw
2,3,Genre_53,0.0049,0.0102,0.1426,0.0369,0.0327,0.0053,1,unw
2,3,Genre_54,0.0139,0.0127,0.1695,0.0072,0.6867,0.0012,1,unw
2,3,Genre_55,0.001,5e-04,0.0696,0.0068,0.4817,5e-04,1,unw
2,3,Genre_56,0.001,5e-04,0.0511,0.0092,0.4817,5e-04,1,unw
2,3,Genre_57,0.0069,0.0076,0.0882,0.0086,0.7381,8e-04,1,unw
2,3,Genre_58,0.0074,0.0107,0.112,0.0287,0.2172,0.0032,1,unw
2,3,Genre_59,0.0094,0.0041,0.0706,0.0756,0.0067,0.0053,1,unw
2,3,Genre_60,8e-04,0.002,0.0403,0.031,0.2514,0.0012,1,unw
2,3,Genre_61,2e-04,0,0.0325,0.006,0.3173,2e-04,1,unw
2,3,Genre_62,0,0,0.0084,0,NA,0,1,unw
2,3,Genre_63,2e-04,0,0.0252,0.0078,0.3173,2e-04,1,unw
2,3,Genre_64,0.0163,0.0066,0.0975,0.099,1e-04,0.0097,0.9994,unw
2,3,Genre_65,0.0016,0.0041,0.046,0.0543,0.1045,0.0025,1,unw
2,3,Genre_66,0.0135,0.0071,0.0913,0.0702,0.0101,0.0064,1,unw
2,3,Genre_67,0.0413,0.0213,0.1459,0.1372,0,0.02,0.62,unw
2,3,Genre_68,2e-04,0,0.0119,0.0165,0.3173,2e-04,1,unw
0,1,pre_citCount,1.625,1.6261,0.5431,0.0021,0.9477,0.0131,0.9967,ks.mean
0,1,firstyear:a1980,0.0021,0.0012,0.0403,0.0225,0.9614,9e-04,0.9614,ks.mean
0,1,firstyear:a1981,0.0024,0.0014,0.0482,0.0207,NA,0.001,NA,ks.mean
0,1,firstyear:a1982,0.0024,0.0022,0.0489,0.0046,NA,2e-04,NA,ks.mean
0,1,firstyear:a1983,0.002,0.0026,0.0537,0.0109,NA,6e-04,NA,ks.mean
0,1,firstyear:a1984,0.0068,0.007,0.0837,0.0027,NA,2e-04,NA,ks.mean
0,1,firstyear:a1985,0.026,0.0287,0.1622,0.0162,NA,0.0026,NA,ks.mean
0,1,firstyear:a1986,0.0289,0.0287,0.1647,0.0013,NA,2e-04,NA,ks.mean
0,1,firstyear:a1987,0.0315,0.0335,0.1733,0.0119,NA,0.0021,NA,ks.mean
0,1,firstyear:a1988,0.0383,0.0356,0.1839,0.0145,NA,0.0027,NA,ks.mean
0,1,firstyear:a1989,0.0444,0.0402,0.1977,0.0213,NA,0.0042,NA,ks.mean
0,1,firstyear:a1990,0.0435,0.044,0.2005,0.0024,NA,5e-04,NA,ks.mean
0,1,firstyear:a1991,0.0451,0.0435,0.2027,0.008,NA,0.0016,NA,ks.mean
0,1,firstyear:a1992,0.0649,0.0621,0.236,0.0117,NA,0.0028,NA,ks.mean
0,1,firstyear:a1993,0.0753,0.0664,0.2497,0.0359,NA,0.009,NA,ks.mean
0,1,firstyear:a1994,0.0666,0.0682,0.2492,0.0064,NA,0.0016,NA,ks.mean
0,1,firstyear:a1995,0.0677,0.0621,0.2496,0.0221,NA,0.0055,NA,ks.mean
0,1,firstyear:a1996,0.0639,0.0612,0.2405,0.011,NA,0.0027,NA,ks.mean
0,1,firstyear:a1997,0.0692,0.0676,0.2496,0.0061,NA,0.0015,NA,ks.mean
0,1,firstyear:a1998,0.0674,0.064,0.2459,0.0135,NA,0.0033,NA,ks.mean
0,1,firstyear:a1999,0.0607,0.0667,0.2475,0.0239,NA,0.0059,NA,ks.mean
0,1,firstyear:a2000,0.0531,0.0586,0.2352,0.0235,NA,0.0055,NA,ks.mean
0,1,firstyear:a2001,0.056,0.0563,0.2337,0.0014,NA,3e-04,NA,ks.mean
0,1,firstyear:a2002,0.04,0.0437,0.2079,0.0175,NA,0.0036,NA,ks.mean
0,1,firstyear:a2003,0.0269,0.0312,0.1765,0.0241,NA,0.0043,NA,ks.mean
0,1,firstyear:a2004,0.0142,0.0196,0.1426,0.0384,NA,0.0055,NA,ks.mean
0,1,firstyear:a2005,6e-04,0.0035,0.065,0.0443,NA,0.0029,NA,ks.mean
0,1,Ncount,12.6656,12.7221,8.3116,0.0068,0.8197,0.0252,0.5775,ks.mean
0,1,Genre_0,4e-04,4e-04,0.0168,0.0026,0.9295,0,1,ks.mean
0,1,Genre_1,0.0281,0.0277,0.1593,0.0025,0.9306,4e-04,1,ks.mean
0,1,Genre_2,0.06,0.0671,0.2586,0.0273,0.4082,0.0071,1,ks.mean
0,1,Genre_3,0.0196,0.0217,0.173,0.0119,0.7249,0.0021,1,ks.mean
0,1,Genre_4,0.1171,0.1194,0.313,0.0073,0.8116,0.0023,1,ks.mean
0,1,Genre_5,0.003,0.0035,0.0511,0.0105,0.7296,5e-04,1,ks.mean
0,1,Genre_6,0.0096,0.0106,0.0993,0.0095,0.7153,9e-04,1,ks.mean
0,1,Genre_7,0.057,0.0475,0.2279,0.0417,0.293,0.0095,1,ks.mean
0,1,Genre_8,0.0413,0.044,0.2227,0.0122,0.7374,0.0027,1,ks.mean
0,1,Genre_9,0.0347,0.0309,0.1826,0.0208,0.5944,0.0038,1,ks.mean
0,1,Genre_10,0.0229,0.0262,0.1669,0.02,0.6178,0.0033,1,ks.mean
0,1,Genre_11,0.0373,0.0405,0.2166,0.0144,0.7103,0.0031,1,ks.mean
0,1,Genre_12,0,0,0.0084,0,NA,0,1,ks.mean
0,1,Genre_13,0.0124,0.0187,0.1578,0.0396,0.2977,0.0063,1,ks.mean
0,1,Genre_14,0.032,0.025,0.1673,0.0415,0.3024,0.0069,1,ks.mean
0,1,Genre_15,0.0583,0.0628,0.2479,0.0183,0.6184,0.0045,1,ks.mean
0,1,Genre_16,0.0049,0.0046,0.0691,0.0041,0.9134,3e-04,1,ks.mean
0,1,Genre_17,0.0301,0.0338,0.2042,0.0176,0.6528,0.0036,1,ks.mean
0,1,Genre_18,3e-04,3e-04,0.0238,2e-04,0.9898,0,1,ks.mean
0,1,Genre_19,0.0085,0.0079,0.0924,0.0066,0.8046,6e-04,1,ks.mean
0,1,Genre_20,0.0259,0.0247,0.1491,0.0078,0.7589,0.0012,1,ks.mean
0,1,Genre_21,0.0542,0.0562,0.2327,0.0086,0.7918,0.002,1,ks.mean
0,1,Genre_22,0.0179,0.0192,0.132,0.0095,0.7189,0.0012,1,ks.mean
0,1,Genre_23,0.035,0.0347,0.1844,0.0015,0.9586,3e-04,1,ks.mean
0,1,Genre_24,0.0047,0.006,0.0711,0.0171,0.4604,0.0012,1,ks.mean
0,1,Genre_25,0.0193,0.018,0.1264,0.0107,0.7459,0.0014,1,ks.mean
0,1,Genre_26,0.0017,0.0015,0.042,0.0046,0.8693,2e-04,1,ks.mean
0,1,Genre_27,0.0159,0.0141,0.1186,0.0152,0.5517,0.0018,1,ks.mean
0,1,Genre_28,0.0959,0.0854,0.2894,0.0363,0.2263,0.0105,0.9999,ks.mean
0,1,Genre_29,0.0019,0.0026,0.0475,0.0148,0.4698,7e-04,1,ks.mean
0,1,Genre_30,0.0025,0.0024,0.046,0.0013,0.9591,1e-04,1,ks.mean
0,1,Genre_31,0.0031,0.0032,0.0537,0.0023,0.9241,1e-04,1,ks.mean
0,1,Genre_32,0.0034,0.0043,0.0628,0.0153,0.4627,0.001,1,ks.mean
0,1,Genre_33,0.0327,0.0312,0.1665,0.0091,0.6918,0.0015,1,ks.mean
0,1,Genre_34,0.0037,0.0045,0.0639,0.0121,0.568,8e-04,1,ks.mean
0,1,Genre_35,0.0456,0.0363,0.1922,0.0484,0.0418,0.0093,1,ks.mean
0,1,Genre_36,0.1248,0.125,0.3159,7e-04,0.9815,2e-04,1,ks.mean
0,1,Genre_37,0.0208,0.0185,0.1278,0.0177,0.6041,0.0023,1,ks.mean
0,1,Genre_38,0.0292,0.0297,0.1629,0.003,0.9166,5e-04,1,ks.mean
0,1,Genre_39,0.0766,0.0757,0.2507,0.0035,0.9111,9e-04,1,ks.mean
0,1,Genre_40,0.008,0.0078,0.0866,0.0016,0.9568,1e-04,1,ks.mean
0,1,Genre_41,0.0105,0.0121,0.1041,0.0157,0.5469,0.0016,1,ks.mean
0,1,Genre_42,0.015,0.0152,0.1192,0.002,0.9336,2e-04,1,ks.mean
0,1,Genre_43,0.0808,0.0791,0.2569,0.0067,0.8211,0.0017,1,ks.mean
0,1,Genre_44,0.1434,0.1359,0.3317,0.0226,0.5009,0.0075,1,ks.mean
0,1,Genre_45,0.0579,0.0563,0.221,0.0073,0.8299,0.0016,1,ks.mean
0,1,Genre_46,0.1004,0.0955,0.2827,0.0176,0.6176,0.005,1,ks.mean
0,1,Genre_47,0.091,0.0861,0.2758,0.0179,0.6086,0.0049,1,ks.mean
0,1,Genre_48,0.1096,0.1074,0.3058,0.0071,0.8445,0.0022,1,ks.mean
0,1,Genre_49,0.0293,0.0276,0.1639,0.01,0.7583,0.0016,1,ks.mean
0,1,Genre_50,0.0129,0.0125,0.107,0.003,0.9223,3e-04,1,ks.mean
0,1,Genre_51,0.0952,0.0921,0.2782,0.0113,0.7245,0.0032,1,ks.mean
0,1,Genre_52,0.0302,0.0334,0.173,0.0184,0.5193,0.0032,1,ks.mean
0,1,Genre_53,0.0235,0.0234,0.1426,0.001,0.9708,1e-04,1,ks.mean
0,1,Genre_54,0.0311,0.0322,0.1695,0.0066,0.7929,0.0011,1,ks.mean
0,1,Genre_55,0.0044,0.0054,0.0696,0.0137,0.5103,0.001,1,ks.mean
0,1,Genre_56,0.0021,0.0024,0.0511,0.0063,0.7293,3e-04,1,ks.mean
0,1,Genre_57,0.0054,0.008,0.0882,0.03,0.2453,0.0026,1,ks.mean
0,1,Genre_58,0.017,0.0139,0.112,0.0277,0.4462,0.0031,1,ks.mean
0,1,Genre_59,0.0046,0.0015,0.0706,0.0441,0.1233,0.0031,1,ks.mean
0,1,Genre_60,3e-04,0.0016,0.0403,0.0331,0.0069,0.0013,1,ks.mean
0,1,Genre_61,5e-04,0.0012,0.0325,0.0237,0.123,8e-04,1,ks.mean
0,1,Genre_62,0,3e-04,0.0084,0.0327,0.3173,3e-04,1,ks.mean
0,1,Genre_63,0.0019,0,0.0252,0.0738,0.007,0.0019,1,ks.mean
0,1,Genre_64,0.0056,0.0088,0.0975,0.032,0.2954,0.0031,1,ks.mean
0,1,Genre_65,0.0019,0.003,0.046,0.0239,0.4686,0.0011,1,ks.mean
0,1,Genre_66,0.0064,0.0066,0.0913,0.0018,0.9551,2e-04,1,ks.mean
0,1,Genre_67,0.0134,0.0131,0.1459,0.002,0.947,3e-04,1,ks.mean
0,1,Genre_68,0,2e-04,0.0119,0.0151,0.3174,2e-04,1,ks.mean
0,2,pre_citCount,1.625,1.6699,0.5431,0.0828,0.0091,0.0434,0.0569,ks.mean
0,2,firstyear:a1980,0.0021,0.0014,0.0403,0.0163,0.885,7e-04,0.885,ks.mean
0,2,firstyear:a1981,0.0024,0.0021,0.0482,0.0063,NA,3e-04,NA,ks.mean
0,2,firstyear:a1982,0.0024,0.0011,0.0489,0.0277,NA,0.0014,NA,ks.mean
0,2,firstyear:a1983,0.002,0.0019,0.0537,0.0022,NA,1e-04,NA,ks.mean
0,2,firstyear:a1984,0.0068,0.005,0.0837,0.0217,NA,0.0018,NA,ks.mean
0,2,firstyear:a1985,0.026,0.0263,0.1622,0.0019,NA,3e-04,NA,ks.mean
0,2,firstyear:a1986,0.0289,0.0287,0.1647,0.0016,NA,3e-04,NA,ks.mean
0,2,firstyear:a1987,0.0315,0.0269,0.1733,0.0265,NA,0.0046,NA,ks.mean
0,2,firstyear:a1988,0.0383,0.0387,0.1839,0.0023,NA,4e-04,NA,ks.mean
0,2,firstyear:a1989,0.0444,0.0411,0.1977,0.0168,NA,0.0033,NA,ks.mean
0,2,firstyear:a1990,0.0435,0.0442,0.2005,0.0033,NA,7e-04,NA,ks.mean
0,2,firstyear:a1991,0.0451,0.0422,0.2027,0.0143,NA,0.0029,NA,ks.mean
0,2,firstyear:a1992,0.0649,0.059,0.236,0.0249,NA,0.0059,NA,ks.mean
0,2,firstyear:a1993,0.0753,0.07,0.2497,0.0212,NA,0.0053,NA,ks.mean
0,2,firstyear:a1994,0.0666,0.0688,0.2492,0.0088,NA,0.0022,NA,ks.mean
0,2,firstyear:a1995,0.0677,0.0665,0.2496,0.0046,NA,0.0012,NA,ks.mean
0,2,firstyear:a1996,0.0639,0.0626,0.2405,0.0052,NA,0.0013,NA,ks.mean
